ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-07-04,568.1918732048455,538.5688522861993,600.9541157974799,568.1704083139789,568.2146116250067,0.7030686673505009,0.7030686673505009,0.7030686673505009,-1.1672393741194818,-1.1672393741194818,-1.1672393741194818,1.8703080414699826,1.8703080414699826,1.8703080414699826,0.0,0.0,0.0,568.894941872196
2022-07-05,568.19375370262,536.8414579803097,598.9989071010438,568.1707175617049,568.2173603049812,1.0397562095817754,1.0397562095817754,1.0397562095817754,-0.1642237958293639,-0.1642237958293639,-0.1642237958293639,1.2039800054111391,1.2039800054111391,1.2039800054111391,0.0,0.0,0.0,569.2335099122018
2022-07-06,568.1956342003946,536.6712646489566,596.0148515135953,568.1715584573313,568.2202105741592,-1.5407056225536804,-1.5407056225536804,-1.5407056225536804,-2.1197508359928303,-2.1197508359928303,-2.1197508359928303,0.5790452134391502,0.5790452134391502,0.5790452134391502,0.0,0.0,0.0,566.6549285778409
2022-07-07,568.1975146981691,539.066483814131,600.5807659481155,568.1730918726244,568.2236853846314,0.7196401769379646,0.7196401769379646,0.7196401769379646,0.7127744359962135,0.7127744359962135,0.7127744359962135,0.006865740941751107,0.006865740941751107,0.006865740941751107,0.0,0.0,0.0,568.9171548751071
2022-07-08,568.1993951959438,539.8549191910471,600.685283249428,568.1743458897005,568.2268136039529,1.4067601307512752,1.4067601307512752,1.4067601307512752,1.9097870079583026,1.9097870079583026,1.9097870079583026,-0.5030268772070274,-0.5030268772070274,-0.5030268772070274,0.0,0.0,0.0,569.6061553266951
2022-07-09,568.2012756937183,535.9023049916834,598.501875010065,568.1755999067765,568.2300861635122,-0.13060048141139186,-0.13060048141139186,-0.13060048141139186,0.812487920911582,0.812487920911582,0.812487920911582,-0.9430884023229738,-0.9430884023229738,-0.9430884023229738,0.0,0.0,0.0,568.0706752123069
2022-07-10,568.2031561914929,538.5536874242587,597.4366360969112,568.1763923566422,568.2333617786867,-1.2916963104370787,-1.2916963104370787,-1.2916963104370787,0.01616464107436405,0.01616464107436405,0.01616464107436405,-1.307860951511443,-1.307860951511443,-1.307860951511443,0.0,0.0,0.0,566.9114598810559
2022-07-11,568.2050366892674,534.4006502922248,595.0428345014393,568.1768764592671,568.2366436808098,-2.7612531720975637,-2.7612531720975637,-2.7612531720975637,-1.1672393741204412,-1.1672393741204412,-1.1672393741204412,-1.5940137979771223,-1.5940137979771223,-1.5940137979771223,0.0,0.0,0.0,565.4437835171699
2022-07-12,568.206917187042,536.1983500708546,599.2841914525667,568.1772334870949,568.2399135803206,-1.9645507787036753,-1.9645507787036753,-1.9645507787036753,-0.16422379583012786,-0.16422379583012786,-0.16422379583012786,-1.8003269828735473,-1.8003269828735473,-1.8003269828735473,0.0,0.0,0.0,566.2423664083383
2022-07-13,568.2087976848167,531.850575037686,594.0955404929023,568.1778712577602,568.243123052232,-4.0473712040337375,-4.0473712040337375,-4.0473712040337375,-2.1197508359892985,-2.1197508359892985,-2.1197508359892985,-1.9276203680444393,-1.9276203680444393,-1.9276203680444393,0.0,0.0,0.0,564.1614264807829
2022-07-14,568.2106781825912,535.4267985959629,595.2958811786738,568.178272854036,568.246067321346,-1.2658577626310885,-1.2658577626310885,-1.2658577626310885,0.7127744359926008,0.7127744359926008,0.7127744359926008,-1.9786321986236894,-1.9786321986236894,-1.9786321986236894,0.0,0.0,0.0,566.9448204199601
2022-07-15,568.2125586803658,537.3298509356407,598.3313679503301,568.1789164213874,568.2489346745043,-0.04806551820371417,-0.04806551820371417,-0.04806551820371417,1.9097870079544292,1.9097870079544292,1.9097870079544292,-1.9578525261581432,-1.9578525261581432,-1.9578525261581432,0.0,0.0,0.0,568.164493162162
2022-07-16,568.2144391781403,536.0012074211503,598.2408039169471,568.1793351153801,568.2521203200073,-1.0588300123915628,-1.0588300123915628,-1.0588300123915628,0.8124879209168245,0.8124879209168245,0.8124879209168245,-1.8713179333083874,-1.8713179333083874,-1.8713179333083874,0.0,0.0,0.0,567.1556091657487
2022-07-17,568.2163196759149,537.1037460204583,597.9781215698974,568.1797231485807,568.2551482645165,-1.710210231593883,-1.710210231593883,-1.710210231593883,0.016164641070695873,0.016164641070695873,0.016164641070695873,-1.7263748726645787,-1.7263748726645787,-1.7263748726645787,0.0,0.0,0.0,566.5061094443209
2022-07-18,568.2182001736894,534.9565301803481,595.6477237810392,568.1800898587951,568.2578226223226,-2.6986589390694786,-2.6986589390694786,-2.6986589390694786,-1.167239374118657,-1.167239374118657,-1.167239374118657,-1.5314195649508222,-1.5314195649508222,-1.5314195649508222,0.0,0.0,0.0,565.51954123462
2022-07-19,568.220080671464,537.505308397315,598.9945107099851,568.180515917095,568.2612063470735,-1.4598465784242922,-1.4598465784242922,-1.4598465784242922,-0.16422379582697624,-0.16422379582697624,-0.16422379582697624,-1.2956227825973161,-1.2956227825973161,-1.2956227825973161,0.0,0.0,0.0,566.7602340930397
2022-07-20,568.2219611692385,534.9422068062067,593.7839578349366,568.1809418791731,568.2645672670226,-3.1483988048635156,-3.1483988048635156,-3.1483988048635156,-2.1197508359909594,-2.1197508359909594,-2.1197508359909594,-1.0286479688725563,-1.0286479688725563,-1.0286479688725563,0.0,0.0,0.0,565.073562364375
2022-07-21,568.2238416670132,537.3094201414019,598.7219619534422,568.1826582815065,568.2673389450649,-0.027596576618179783,-0.027596576618179783,-0.027596576618179783,0.7127744359978793,0.7127744359978793,0.7127744359978793,-0.7403710126160591,-0.7403710126160591,-0.7403710126160591,0.0,0.0,0.0,568.196245090395
2022-07-22,568.2257221647877,538.9675290116318,601.8300152950401,568.1832920401315,568.2702759622334,1.4691773829755659,1.4691773829755659,1.4691773829755659,1.9097870079542711,1.9097870079542711,1.9097870079542711,-0.4406096249787052,-0.4406096249787052,-0.4406096249787052,0.0,0.0,0.0,569.6948995477633
